task_id,platform_id,coding-game,coding-game_reason,extras,harmful_any,harmful_visual,landcover-type_text,landcover-type_visual_0,landscape-type_expl_text,landscape-type_expl_visual_0,landscape-type_other_text,landscape-type_text,landscape-type_visual_0,landscape-type_visual_1,landscape-type_visual_2,landscape-type_visual_3,language_correct,nature_any,nature_text,nature_visual_0,nature_visual_1,nature_visual_2,nature_visual_3,nature_visual_any,nep_biological_expl_text,nep_biological_expl_visual_0,nep_biological_expl_visual_1,nep_biological_expl_visual_2,nep_biological_expl_visual_3,nep_biological_text,nep_biological_visual_0,nep_biological_visual_1,nep_biological_visual_2,nep_biological_visual_3,nep_materiality_expl_text,nep_materiality_text,nep_materiality_visual_0,nep_materiality_visual_1,nep_materiality_visual_2,nep_materiality_visual_3,rel-value_text,rel-value_text_conf_aesthetics,rel-value_text_conf_cultural-identity,rel-value_text_conf_good-life,rel-value_text_conf_kinship,rel-value_text_conf_livelihoods,rel-value_text_conf_personal-identity,rel-value_text_conf_reciprocity,rel-value_text_conf_sense-of-agency,rel-value_text_conf_sense-of-place,rel-value_text_conf_social-relations,rel-value_text_conf_social-responsibility,rel-value_text_conf_spirituality,rel-value_text_conf_stewardship-principle,rel-value_text_conf_well-being,rel-value_text_expl,rel-value_visual_0,rel-value_visual_0_conf_aesthetics,rel-value_visual_0_conf_cultural-identity,rel-value_visual_0_conf_good-life,rel-value_visual_0_conf_reciprocity,rel-value_visual_0_conf_sense-of-agency,rel-value_visual_0_conf_social-cohesion,rel-value_visual_0_conf_social-relations,rel-value_visual_0_conf_spirituality,rel-value_visual_0_conf_stewardship-principle,rel-value_visual_0_conf_well-being,rel-value_visual_1,rel-value_visual_1_conf_social-relations,rel-value_visual_2,rel-value_visual_3,rel-value_visual_3_conf_spirituality,val-expr_text,val-expr_visual_0,val-expr_visual_1,val-expr_visual_2,val-expr_visual_3,visual_same_0,visual_same_1,visual_same_2,visual_same_3,timestamps,user_ids
33873,1676758861607317504,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:28:45.235428+00:00;2025-04-22 14:38:22.231616+00:00,31;42
33874,1715262572381786349,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:27:57.485612+00:00;2025-04-22 14:39:59.765951+00:00,31;42
33875,1721060778327851456,,,,,,,,,,,none,none,none,none,none,Yes;Yes,No;No,No,No;No,No;No,No;No,No;No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:34:55.521381+00:00;2025-04-23 07:21:21.182870+00:00,31;42
33876,1736915247477260585,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:27:38.723226+00:00;2025-04-22 14:28:42.481955+00:00,31;42
33877,1703484952728207436,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 13:45:02.770744+00:00;2025-04-22 13:50:11.695186+00:00,17;31
33878,1712997648293060735,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Yes;No,Yes;No,No;No,No;No,No;No,No;No,No;No,,,,,,biotic,,,,,,immaterial,,,,,stewardship-principle,,,,,,,,,,,,,social-responsibility,,,,,,,,,,,,,,,,,,,Implicit;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 13:39:26.979934+00:00;2025-04-22 13:07:51.011737+00:00,17;28
33879,1740992111007367410,,,,,,,,,,,none,none,none,none,none,Yes;Yes,No;No,No,No;No,No;No,No;No,No;No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:31:35.214183+00:00;2025-04-23 07:13:22.274870+00:00,31;42
33880,1705840488002019402,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 15:58:37.125874+00:00;2025-04-22 14:57:01.310075+00:00,31;42
33881,1684731394834980867,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 13:59:28.865536+00:00;2025-04-22 13:59:40.092953+00:00,17;42
33882,1661357377512173568,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:05:44.833476+00:00;2025-04-22 14:05:52.233320+00:00,17;42
33883,1728942714367226011,,,,,,,,,,,none,none,none,none,none,Yes;Yes,No;No,No,No;No,No;No,No;No,No;No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:27:51.520751+00:00;2025-04-23 07:12:03.710833+00:00,31;42
33884,1695603030349988261,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 16:05:46.109098+00:00;2025-04-22 14:43:05.785667+00:00,31;42
33885,1667336777328218113,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:10:41.210374+00:00;2025-04-22 14:13:59.711514+00:00,17;42
33886,1677755428162138116,,,,,,,,,,,none,none,none,none,none,Yes;Yes,No;No,No,No;No,No;No,No;No,No;No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:22:42.862423+00:00;2025-04-23 07:27:38.963090+00:00,31;42
33887,1725953014341754975,,,Food;Food,,,,,,,,none;none,none,none,none,none,Yes;Yes,Yes;Yes,Yes;Yes,No;No,No;No,No;No,No;No,No;No,,,,,,biotic;biotic,,,,,,material;material,,,,,livelihoods;good-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Implicit;Implicit,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:21:42.706033+00:00;2025-04-23 07:20:52.381356+00:00,31;42
33888,1701944812084097060,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 13:39:50.404417+00:00;2025-04-22 12:55:09.492979+00:00,17;28
33889,1717799262203855016,Yes,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 13:44:09.579962+00:00;2025-04-22 13:50:49.092365+00:00,17;31
33890,1674946922430230528,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:18:55.450462+00:00;2025-04-22 14:20:35.015415+00:00,17;31
33891,1706202875922169962,,,,,,,,,,,none;none,,,,,Yes;Yes,Yes;Yes,Yes;Yes,No;No,No;No,No;No,No;No,No;No,star,,,,,abiotic;abiotic,,,,,,immaterial;immaterial,,,,,spirituality,,,,,,,,,,,,kinship,,,,,,,,,,,,,,,,,,,,Implicit;Not codable,,,,,,,,,2025-04-23 17:42:07.293502+00:00;2025-04-23 07:35:42.518635+00:00,10;42
33892,1731207638631711185,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:24:46.637815+00:00;2025-04-22 14:28:35.398275+00:00,31;42
33893,1688808258247745536,,,,,,,,,,,none,none,none,none,none,Yes;Yes,No;No,No,No;No,No;No,No;No,No;No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:23:18.357493+00:00;2025-04-23 07:19:30.337071+00:00,31;42
33894,1739633156334952945,,,,,,,,,,,none,none,none,none,none,Yes;Yes,No;No,No,No;No,No;No,No;No,No;No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:27:57.585460+00:00;2025-04-23 07:19:05.900547+00:00,31;42
33895,1729576893194674233,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 13:57:19.052006+00:00;2025-04-22 13:58:16.745906+00:00,17;42
33896,1700314073118789716,,,,,,,,,,,none,none,none,none,none,Yes;Yes,No;No,No,No;No,No;No,No;No,No;No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:23:12.372602+00:00;2025-04-23 07:13:33.429814+00:00,31;42
33897,1703213175792140598,,,,,,,,,,,none;none,none,none,none,none,Yes;Yes,Yes;Yes,Yes;Yes,No;No,No;No,No;No,No;No,No;No,weather,,,,,abiotic;abiotic,,,,,,immaterial;immaterial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:15:00.068508+00:00;2025-04-23 07:27:20.089555+00:00,31;42
33898,1670870059013505025,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:01:52.710432+00:00;2025-04-22 14:01:45.107351+00:00,31;42
33899,1718524062979211392,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:26:25.535463+00:00;2025-04-22 14:37:10.520715+00:00,31;42
33900,1686347040719077377,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:02:16.577192+00:00;2025-04-22 14:02:00.684265+00:00,31;42
33901,1711004514713510206,,,,,,,,,,,none,none,none,none,none,Yes;Yes,No;No,No,No;No,No;No,No;No,No;No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:15:26.049497+00:00;2025-04-23 07:20:21.844689+00:00,31;42
33902,1669964088632393728,,,,,,,,,,,none,none,none,none,none,Yes;Yes,No;No,No,No;No,No;No,No;No,No;No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:23:27.408782+00:00;2025-04-23 07:25:56.768416+00:00,31;42
33903,1690891988537577472,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:18:49.952595+00:00;2025-04-22 14:19:06.682281+00:00,17;31
33904,1677664830814146560,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Yes;Yes,Yes;Yes,No;No,No;No,No;No,No;No,No;No,stone,,,,,abiotic;abiotic,,,,,,material;material,,,,,good-life;good-life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Explicit;Implicit,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 13:50:50.969955+00:00;2025-04-22 13:53:10.999828+00:00,17;42
33905,1667064986101858304,,,Food,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Yes;No,Yes;No,No;No,No;No,No;No,No;No,No;No,,,,,,biotic,,,,,,material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 15:57:48.516558+00:00;2025-04-22 14:54:37.255659+00:00,31;42
33906,1697233766714937774,,,Food,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;Yes,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:11:15.822424+00:00;2025-04-22 14:17:53.042893+00:00,17;31
33907,1697414970076471619,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:11:44.048006+00:00;2025-04-22 14:16:29.396159+00:00,17;42
33908,1677211846611271681,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:08:04.331602+00:00;2025-04-22 14:09:52.626188+00:00,17;31
33909,1714356602759700649,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:01:01.548845+00:00;2025-04-22 14:01:13.074172+00:00,17;42
33910,1717346288549675335,,,,,,,,,,,none,none,none,none,none,Yes;Yes,Yes;Yes,Yes;Yes,No;No,No;No,No;No,No;No,No;No,hurricane,,,,,abiotic;abiotic,,,,,,material;material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:25:58.334651+00:00;2025-04-23 07:32:19.049366+00:00,31;42
33911,1683644231301074946,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:02:28.218485+00:00;2025-04-22 14:02:11.639884+00:00,31;42
33912,1704390914641195462,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:05:50.268813+00:00;2025-04-22 14:05:57.095002+00:00,17;42
33913,1672772595303739392,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:08:20.265577+00:00;2025-04-22 14:11:25.578055+00:00,17;42
33914,1681560492614074368,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:22:53.854476+00:00;2025-04-22 14:38:13.706992+00:00,31;42
33915,1682919455578288129,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 16:05:58.516223+00:00;2025-04-22 14:55:47.691270+00:00,31;42
33916,1738545992104833135,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 16:05:37.447254+00:00;2025-04-22 14:55:29.648658+00:00,31;42
33917,1738636589700390996,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:27:13.717023+00:00;2025-04-22 14:30:30.021599+00:00,31;42
33918,1733653756506525794,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 15:56:10.947811+00:00;2025-04-22 14:53:28.776895+00:00,31;42
33919,1685818558490529792,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 13:51:13.126944+00:00;2025-04-22 13:53:17.079737+00:00,17;42
33920,1735556292960231808,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:06:07.833701+00:00;2025-04-22 14:08:15.961109+00:00,17;42
33921,1682738261280583681,,,,,,,,,,,none,none,none,none,none,Yes;Yes,No;No,No,No;No,No;No,No;No,No;No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:25:11.709436+00:00;2025-04-23 07:24:01.125272+00:00,31;42
33922,1708467800044458000,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:14:32.148840+00:00;2025-04-22 14:16:34.710640+00:00,17;31
33923,1740176738209206593,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:25:10.232109+00:00;2025-04-22 14:28:30.077379+00:00,31;42
33924,1665434241021124611,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 13:54:29.195023+00:00;2025-04-22 13:58:21.061184+00:00,17;42
33925,1687268109969694720,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 15:54:55.651540+00:00;2025-04-22 14:47:01.797892+00:00,31;42
33926,1724050478063894760,Yes,"geographic location ""américa"" sufficient for being relevant?,geographic location ""américa"" sufficient for being relevant?",,,,,,,,,none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,Yes;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:04:36.570515+00:00;2025-04-22 14:02:22.711590+00:00,31;42
33927,1662353944088117256,,,,,,,,,,,none,none,none,none,none,Yes;Yes,No;No,No,No;No,No;No,No;No,No;No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:22:28.517411+00:00;2025-04-23 07:33:49.557069+00:00,31;42
33928,1692432136295317509,,,,,,,,,,,none,none,none,none,none,Yes;Yes,No;No,No,No;No,No;No,No;No,No;No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:13:50.022907+00:00;2025-04-23 07:33:02.377872+00:00,31;42
33929,1682013485868130305,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 15:56:36.317759+00:00;2025-04-22 14:48:08.474027+00:00,31;42
33930,1682466470742171649,,,,,,,,,,,none,none,none,none,none,Yes;Yes,No;No,No,No;No,No;No,No;No,No;No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable,Not codable,Not codable,Not codable,Not codable,,,,,2025-04-22 16:31:21.233980+00:00;2025-04-23 07:22:59.984264+00:00,31;42
33931,1675399906255597568,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:00:14.046542+00:00;2025-04-22 13:59:52.509062+00:00,17;42
33932,1670688864300670977,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,No;No,No;No,No;No,No;No,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,Not codable;Not codable,,,,,2025-04-22 14:24:10.533002+00:00;2025-04-22 14:40:43.934246+00:00,31;42
