task_id,platform_id,coding-game,coding-game_reason,extras,harmful_any,harmful_visual,landcover-type_text,landcover-type_visual_0,landcover-type_visual_1,landcover-type_visual_2,landscape-type_expl_text,landscape-type_expl_visual_0,landscape-type_expl_visual_1,landscape-type_expl_visual_3,landscape-type_other_text,landscape-type_other_visual_0,landscape-type_text,landscape-type_visual_0,landscape-type_visual_1,landscape-type_visual_2,landscape-type_visual_3,language_correct,media_relevant,nature_any,nature_text,nature_visual,nep_biological_expl_text,nep_biological_expl_visual_0,nep_biological_expl_visual_1,nep_biological_expl_visual_2,nep_biological_expl_visual_3,nep_biological_text,nep_biological_visual_0,nep_biological_visual_1,nep_biological_visual_2,nep_biological_visual_3,nep_materiality_expl_text,nep_materiality_expl_visual_0,nep_materiality_text,nep_materiality_visual_0,nep_materiality_visual_1,nep_materiality_visual_2,nep_materiality_visual_3,timestamps,user_ids
10564,1643782572697346050,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 22:14:32.825605+00:00;2025-04-07 16:05:59.572453+00:00,10;29
10565,1644069463053029390,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 12:47:03.910002+00:00;2025-04-02 12:48:31.790643+00:00,7;17
10566,1644220458039128064,No;No,,,,,,,,,,,,,,,,forest_and_seminatural_areas,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,abiotic;abiotic,biotic;biotic,,,,,,material;material,material;material,,,,2025-04-02 14:52:58.492548+00:00;2025-04-01 14:53:53.387728+00:00,15;42
10567,1644386552301387776,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,Image 1,Yes;No,Yes;No,Yes;No,,,,,,biotic,biotic,,,,,,immaterial,material,,,,2025-04-02 13:44:24.502230+00:00;2025-04-01 12:50:27.664532+00:00,15;42
10568,1644522447616774149,No;No,,,,,,,,,,,,,,,none,none,none,none,none,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 09:06:05.648266+00:00;2025-03-31 09:06:42.647887+00:00,30;31
10569,1644824437810778114,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 13:00:34.826168+00:00;2025-04-01 14:38:24.965874+00:00,17;42
10570,1644975432511389696,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 12:44:54.539840+00:00;2025-04-01 07:48:19.072142+00:00,7;42
10571,1495187441669615621,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-01 09:57:24.742323+00:00;2025-04-01 07:43:51.713545+00:00,1;42
10573,1645277422563258368,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,immaterial;immaterial,,,,2025-04-02 14:12:58.113243+00:00;2025-04-01 13:07:16.098330+00:00,15;42
10576,1645730407063904258,No;No,,,,,,,,,,,,,,,,none,none,none,none,Yes;Yes,"Image 1,Image 2,Image 3,Image 4;Image 1,Image 2,Image 3,Image 4",Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,biotic;biotic,biotic;biotic,biotic;biotic,,,,immaterial;immaterial,immaterial;immaterial,immaterial;immaterial,immaterial;immaterial,2025-04-03 12:24:42.317190+00:00;2025-04-03 15:44:57.585048+00:00,15;17
10577,1645896501846212609,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,Image 1,Yes;No,No;No,Yes;No,,,,,,,biotic,,,,,,,immaterial,,,,2025-04-03 12:40:08.219459+00:00;2025-04-01 13:58:45.342060+00:00,15;42
10578,1646032397132263424,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:29:30.742789+00:00;2025-04-01 16:22:19.114530+00:00,7;42
10579,1646349486623453186,No;No,,Video game;Video game,,,,,,,,,,,,,none,none;none,none;none,none;none,none;none,Yes;Yes,Image 1,Yes;Yes,Yes;Yes,Yes;No,,,,,,biotic;biotic,biotic,,,,,,material;material,immaterial,,,,2025-03-31 08:48:43.791089+00:00;2025-03-31 08:43:50.081162+00:00,28;31
10580,1646485382102650880,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-01 14:42:51.727906+00:00;2025-04-01 13:19:12.846779+00:00,7;42
10581,1646636376819916800,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,Yes;No,No;No,,,,,,,,,,,,,immaterial,,,,,2025-03-31 09:37:34.278293+00:00;2025-03-31 10:20:23.937737+00:00,16;30
10585,1647089361895260160,No;No,,,,,,,,,,,,,,,none,none,none,none,none,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 09:03:58.200848+00:00;2025-03-31 09:04:38.868078+00:00,30;31
10586,1647240356948328450,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:42:01.077055+00:00;2025-04-01 14:35:35.548730+00:00,7;42
10587,1647421550520602624,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 14:03:44.975339+00:00;2025-04-01 13:03:47.056929+00:00,15;42
10589,1647692335147360257,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 22:08:35.484114+00:00;2025-04-07 09:57:05.033388+00:00,10;29
10590,1647864972695748609,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-01 14:20:52.676301+00:00;2025-04-01 12:59:21.337178+00:00,7;42
10591,1648008417896718337,No;No,,,,,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 08:57:38.624520+00:00;2025-03-31 08:57:25.210563+00:00,7;31
10593,1495791421479075841,No;No,,,,,,,,,,,,,,,none,artificial_surfaces;artificial_surfaces,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,abiotic;abiotic,abiotic;abiotic,,,,,,material;material,material;material,,,,2025-04-03 15:55:36.782210+00:00;2025-04-01 08:01:04.118174+00:00,17;42
10595,1648914387321917440,No;No,,Video game,,,,,,,,,,,,,,artificial_surfaces,,,,Yes;Yes,Image 1,No;Yes,No;No,No;Yes,,,,,,,biotic,,,,,,,immaterial,,,,2025-03-31 09:50:15.695569+00:00;2025-03-31 09:22:44.510440+00:00,30;31
10597,1649518367265505281,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-01 14:25:33.143452+00:00;2025-04-01 08:06:19.262238+00:00,7;42
10598,1649699561043107841,No;No,,Food,,,,,,,,,,,,,none;none,none;none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,biotic;biotic,biotic;biotic,,,,,,material;material,material;material,,,,2025-04-02 12:57:27.451393+00:00;2025-04-02 12:59:41.061997+00:00,7;17
10599,1649986451625373699,No;No,,,,,,,,,,,,,,,none,none,none,none,none,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 09:19:12.013135+00:00;2025-03-31 09:18:13.688426+00:00,7;31
10600,1650152546076377088,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 17:17:31.583262+00:00;2025-04-03 18:25:01.222674+00:00,7;10
10601,1650273341960499201,No;No,,Health,,,,,,,,,,,,,none;none,,,,,Yes;Yes,,Yes;Yes,Yes;Yes,No;No,,,,,,abiotic;abiotic,,,,,,,material;material,,,,,2025-04-03 16:13:38.813717+00:00;2025-04-03 16:15:33.687576+00:00,7;17
10602,1650454535951843332,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:52:05.717239+00:00;2025-04-01 07:58:38.819851+00:00,7;42
10604,1496017913605726211,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,Yes;No,Yes;No,No;No,,,,,,biotic,,,,,,,material,,,,,2025-03-31 17:26:04.071926+00:00;2025-03-31 20:49:53.088258+00:00,7;31
10605,1650771625325805570,No;No,,,,,,,,,,,,,,,,artificial_surfaces,forest_and_seminatural_areas,,"water_bodies;forest_and_seminatural_areas,water_bodies",Yes;Yes,"Image 1,Image 2,Image 4;Image 4",Yes;Yes,No;No,Yes;Yes,,,,,"bushes, sea",,biotic,biotic,,biotic;biotic,,,,material,immaterial,,material;material,2025-04-03 18:03:05.138438+00:00;2025-04-01 14:28:51.418483+00:00,10;42
10606,1651345406062624769,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 14:38:48.076809+00:00;2025-04-01 13:43:15.772711+00:00,15;42
10608,1651632296498274325,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 19:21:27.130289+00:00;2025-04-07 09:47:23.921125+00:00,10;29
10609,1651843689319133184,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 12:30:23.924330+00:00;2025-04-01 12:48:20.637874+00:00,15;42
10610,1651934286184939521,No;No,,,,,,,,,,,,,,,,none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,immaterial;immaterial,,,,2025-04-03 14:41:47.563353+00:00;2025-04-02 13:31:03.460588+00:00,7;15
10611,1652236276148445185,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 13:58:46.219848+00:00;2025-04-01 13:52:57.616130+00:00,15;42
10612,1652387271184728065,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 09:05:09.807954+00:00;2025-03-31 09:04:33.949651+00:00,17;30
10613,1652689261139722242,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 13:28:53.426278+00:00;2025-04-01 15:57:54.751226+00:00,15;42
10614,1652840256041893889,No;No,,,,,,,,,,,,,,,,none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,immaterial;immaterial,,,,2025-04-01 14:33:28.551061+00:00;2025-04-01 13:52:09.826897+00:00,7;42
10615,1479030982657327106,No;No,,,,,,,,,,,,,,,none,none,none,none,none,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 09:15:54.594280+00:00;2025-03-31 09:15:24.223786+00:00,7;30
10616,1496093411333529610,No;No,,,text,,,,,,,,,,,,,water_bodies;water_bodies,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,abiotic;biotic,,,,,,,immaterial;material,,,,2025-04-03 19:18:31.048751+00:00;2025-04-07 10:10:09.155199+00:00,10;29
10617,1652977158124449793,No;No,,,,,,,,,,,,,,,,,forest_and_seminatural_areas,,,Yes;Yes,Image 2,No;Yes,No;No,No;Yes,,,,,,,,biotic,,,,,,,material,,,2025-04-03 22:26:15.368446+00:00;2025-04-08 09:32:25.899113+00:00,10;29
10618,1653279147744198657,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 18:40:06.497519+00:00;2025-04-03 18:47:23.657318+00:00,10;28
10619,1653430142855725058,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 15:54:38.580430+00:00;2025-04-01 16:01:00.531219+00:00,7;42
10620,1653747232300998659,No;No,,Food,,,,,,,,,,,,,,none,,,,Yes;Yes,Image 1,Yes;No,No;No,Yes;No,,,,,,,biotic,,,,,,,material,,,,2025-04-02 13:00:58.650288+00:00;2025-04-02 12:42:31.152171+00:00,15;17
10621,1653883127704571907,No;No,,,,,,,,,,,,,,,,artificial_surfaces,artificial_surfaces,artificial_surfaces,,Yes;Yes,"Image 1,Image 2,Image 3",Yes;No,No;No,Yes;No,,,,,,,biotic,biotic,biotic,,,,,material,material,material,,2025-04-03 18:05:25.635640+00:00;2025-04-01 07:46:19.745719+00:00,10;42
10623,1654185117730889729,No;No,,,visual,Image 1,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 22:40:09.289982+00:00;2025-04-07 10:23:16.895896+00:00,10;29
10626,1655091087390945282,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 17:39:33.800278+00:00;2025-04-01 08:40:38.771608+00:00,7;42
10627,1496395401179860992,No;No,,,,,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 08:46:43.903920+00:00;2025-03-31 08:34:25.193073+00:00,30;31
10628,1655242082183790595,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 14:42:06.132585+00:00;2025-04-01 14:02:00.634431+00:00,15;42
10629,1655393077282873344,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 09:07:10.898577+00:00;2025-03-31 09:07:52.030457+00:00,17;30
10630,1655559171725488129,No;No,,,,,,,,,,,,,,,,none,,,,Yes;Yes,Image 1,No;Yes,No;No,No;Yes,,,,,,,abiotic,,,,,,,immaterial,,,,2025-04-03 22:48:23.435457+00:00;2025-04-07 10:20:52.163522+00:00,10;29
10631,1655695067179528192,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 19:19:57.258148+00:00;2025-04-07 10:14:48.877308+00:00,10;29
10632,1655846062031077376,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 22:08:48.790420+00:00;2025-04-07 10:05:32.473658+00:00,10;29
10633,1655997057063337984,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,Image 1,Yes;No,Yes;No,Yes;No,,,,,,biotic,biotic,,,,,,material,material,,,,2025-03-31 17:06:10.775978+00:00;2025-03-31 09:30:19.125443+00:00,7;16
10634,1656163151300407296,No;No,,,,,,,,,,,,,,,,forest_and_seminatural_areas,,,,Yes;Yes,Image 1,Yes;No,No;No,Yes;No,,,,,,,biotic,,,,,,,immaterial,,,,2025-04-03 19:05:22.974340+00:00;2025-04-05 11:48:00.013530+00:00,10;30
10635,1656314146399608834,No;No,,,,,,,,,,,,,,,none,none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;No,Yes;Yes,,plants,,,,abiotic,biotic;biotic,,,,,,material,immaterial;material,,,,2025-04-03 17:05:51.627140+00:00;2025-04-01 15:52:50.119787+00:00,7;42
10636,1656465141179744256,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 17:07:00.190251+00:00;2025-03-31 16:48:28.305139+00:00,7;17
10637,1656616136321150976,No;No,,,,,,,,,,,,,,,,none;none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,immaterial;immaterial,,,,2025-04-01 14:09:33.586624+00:00;2025-04-02 12:29:44.688147+00:00,7;17
10638,1496546396010430471,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 12:58:58.668026+00:00;2025-04-01 15:56:57.068954+00:00,17;42
10639,1656903026504761344,No;No,,,,,,mountain,,,,,,,,,,"forest_and_seminatural_areas,water_bodies",,,,Yes;Yes,Image 1,Yes;No,No;No,Yes;No,,,,,,,abiotic,,,,,,,material,,,,2025-04-02 13:42:51.270634+00:00;2025-04-01 15:48:30.214742+00:00,15;42
10640,1657054021591367682,No;No,,Food,,,,,,,,,,,,,none,none,,,,Yes;Yes,Image 1,No;Yes,No;Yes,No;Yes,,,,,,biotic,biotic,,,,,,material,material,,,,2025-04-03 18:52:54.115586+00:00;2025-04-03 18:56:50.133068+00:00,10;28
10641,1657220116004716545,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 14:03:53.461330+00:00;2025-04-01 08:15:11.580734+00:00,15;42
10643,1657507006503157767,No;No,,,,,,,,,,,,,,,"none,artificial_surfaces",artificial_surfaces,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,biotic;biotic,biotic;biotic,,,,,,material;material,material;material,,,,2025-04-02 13:34:47.282268+00:00;2025-04-01 14:14:59.318871+00:00,15;42
10644,1657658001371672576,No;No,,,,,,,,,,,,,,,,artificial_surfaces,,,,Yes;Yes,Image 1,No;Yes,No;No,No;Yes,,,,,,,biotic,,,,,,,material,,,,2025-04-03 18:52:09.162001+00:00;2025-04-03 18:57:39.169958+00:00,10;28
10645,1657808996378525696,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 10:03:04.714007+00:00;2025-03-31 09:18:27.168948+00:00,30;31
10646,1657959991192502272,No;No,,,,,,,,,,,,,,,none,none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,biotic;biotic,biotic;biotic,,,,feather,,immaterial;material,immaterial;immaterial,,,,2025-04-02 12:40:01.241908+00:00;2025-04-01 08:39:20.090268+00:00,17;42
10647,1658110986199367684,No;No,,,,,,,,,,,,,,,none;none,,none,,,Yes;Yes,Image 2;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,biotic;biotic,biotic,biotic,,,flower,metal flower jewelry,immaterial;material,immaterial,immaterial,,,2025-04-03 22:45:18.428214+00:00;2025-04-05 11:35:04.722621+00:00,10;30
10648,1658261980929572864,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-01 14:46:04.196019+00:00;2025-04-01 12:49:16.771623+00:00,7;42
10649,1496697391143084033,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,Yes;No,Yes;No,No;No,,,,,,biotic,,,,,,,immaterial,,,,,2025-04-02 14:39:01.117942+00:00;2025-04-01 14:52:07.171161+00:00,15;42
10650,1658412976045703168,No;Yes,remote sensing images - would they be material or not?,,,,,,,,,,,,space,"star, sun",other,other;other,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,abiotic;abiotic,abiotic;abiotic,,,,"solar flare, sun",remote sensing image of the sun,material;material,material;immaterial,,,,2025-04-01 10:01:41.052153+00:00;2025-04-01 12:45:32.209677+00:00,1;42
10651,1658745164960251905,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-01 14:20:59.088962+00:00;2025-04-01 08:15:22.041767+00:00,7;42
10653,1659047154772475904,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,immaterial;immaterial,,,,2025-04-01 14:49:16.616483+00:00;2025-04-01 14:36:09.125828+00:00,7;42
10654,1659167950757064707,No;No,,,,,,,,,,,,,,,,artificial_surfaces,,,,Yes;Yes,Image 1,Yes;No,No;No,Yes;No,,,,,,,biotic,,,,,,,material,,,,2025-03-31 17:25:21.820467+00:00;2025-04-01 08:36:24.431524+00:00,7;42
10655,1659318945751650309,No;No,,,,,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,abiotic,,,,,,,immaterial,,,,2025-03-31 09:12:55.735745+00:00;2025-03-31 09:52:58.436433+00:00,7;42
10656,1659469940750000130,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 22:20:51.174269+00:00;2025-04-07 10:23:50.953290+00:00,10;29
10657,1659802129333370880,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:47:09.034064+00:00;2025-04-01 13:18:16.432419+00:00,7;42
10658,1659953124545642497,No;No,,,,,,,,,,,,,,,,none,,,,Yes;Yes,Image 1,No;Yes,No;No,No;Yes,,,,,,,abiotic,,,,,,,immaterial,,,,2025-04-03 18:32:43.723676+00:00;2025-04-03 18:48:06.726719+00:00,10;28
10659,1660134318356811776,No;No,,Video game;Health,,,,,,,,,,,,,none;none,none,none,,,Yes;Yes,Image 1;Image 2,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,biotic;biotic,biotic,biotic,,,,,material;material,immaterial,immaterial,,,2025-04-03 22:46:08.615152+00:00;2025-04-09 10:07:50.561898+00:00,10;29
10660,1496848385952739331,No;No,,,,,,,,,,,,,,,,forest_and_seminatural_areas,,,,Yes;Yes,Image 1,Yes;No,No;No,Yes;No,,,,,,,biotic,,,,,,,material,,,,2025-04-03 14:21:14.763148+00:00;2025-04-02 15:12:50.215662+00:00,7;15
10661,1660224915285454852,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 22:50:04.862049+00:00;2025-04-08 09:31:51.141666+00:00,10;29
10663,1660526905014231040,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 18:38:38.077117+00:00;2025-04-07 16:04:31.711173+00:00,10;29
10664,1661010089199947778,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 12:50:02.730727+00:00;2025-04-01 12:47:47.748770+00:00,7;42
10665,1661130885041643520,Yes;No,food related post in text content,Food,,,,,,,,,,,,,none;none,"agricultural_areas,forest_and_seminatural_areas;none,agricultural_areas,forest_and_seminatural_areas",none;none,none;none,none;none,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;No,Yes;Yes,,,,,,biotic,biotic;biotic,,,,,,material,material;material,,,,2025-03-31 08:45:54.907590+00:00;2025-03-31 08:50:45.035081+00:00,28;30
10666,1661281879914426371,No;No,,,text,,,,,,,,,,,,,water_bodies;water_bodies,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,material;material,,,,2025-04-03 22:39:49.165697+00:00;2025-04-07 09:48:26.789762+00:00,10;29
10667,1661900959281233920,No;No,,,,,,,,,,,,,,,none;none,artificial_surfaces;artificial_surfaces,none;none,none;none,none;none,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,material;material,,,,2025-03-31 08:59:18.278837+00:00;2025-03-31 08:58:15.862969+00:00,7;31
10668,1662036854747840512,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,Image 1,No;Yes,No;No,No;Yes,,,,,,,biotic,,,,,,,immaterial,,,,2025-04-01 14:41:50.415684+00:00;2025-04-01 07:47:30.060234+00:00,7;42
10670,1662338844648194051,No;No,,Food;Food,,,,,,,,,,,,,,none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,abiotic;biotic,,,,,,,material;material,,,,2025-04-02 14:43:20.331799+00:00;2025-04-03 15:39:07.612187+00:00,15;17
10671,1496999380892545071,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:06:18.657195+00:00;2025-04-01 14:01:04.124361+00:00,7;42
10672,1662489839588216833,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 22:14:59.095583+00:00;2025-04-07 10:22:49.718217+00:00,10;29
10673,1662791829488824320,No;No,,,,,,,,,,,,,,,none;none,none;none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,biotic;biotic,biotic;biotic,,,,,,material;material,immaterial;immaterial,,,,2025-03-31 17:37:50.320889+00:00;2025-03-31 20:39:39.812062+00:00,7;31
10676,1663259913668243457,No;No,,Food,,,,,,,,,,,,,,,,,,Yes;Yes,Image 1,Yes;No,No;No,Yes;No,,,,,,,biotic,,,,,,,material,,,,2025-04-01 14:47:42.366929+00:00;2025-04-01 13:05:08.870447+00:00,7;42
10678,1663546804208795648,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:27:51.987480+00:00;2025-04-01 16:03:21.906571+00:00,17;42
10679,1663712898646982657,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,material;material,,,,2025-04-02 13:26:17.184180+00:00;2025-04-01 12:49:48.672058+00:00,15;42
10680,1663848794130370560,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 09:26:41.109658+00:00;2025-03-31 09:25:45.824109+00:00,16;30
10681,1664060186963714059,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 12:48:49.598909+00:00;2025-04-01 13:05:45.392567+00:00,7;42
10682,1497150375928938499,No;No,,,visual,Image 1,,,,,,,,,,,,artificial_surfaces;artificial_surfaces,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,ground,,,,,abiotic;abiotic,,,,,,,immaterial;material,,,,2025-04-03 19:13:35.136294+00:00;2025-04-05 11:33:14.918642+00:00,10;30
10683,1664164876493680641,No;No,,,,,,,,,,,,,,,wetlands,wetlands,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,biotic;biotic,biotic;biotic,,,,,,material;immaterial,material;material,,,,2025-04-02 13:04:00.803997+00:00;2025-04-01 08:52:49.514902+00:00,15;42
10684,1664316878448398336,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 18:46:57.997973+00:00;2025-04-03 18:50:31.866029+00:00,10;28
